会社名,路線名,バス停名,緯度,経度
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],東急百貨店本店前,35.660168,139.696085
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],松濤美術館入口,35.65872,139.693007
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],東大前〔駒場〕,35.658338,139.690301
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],東大裏,35.661402,139.687822
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],富ヶ谷二丁目,35.664335,139.687651
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],富ヶ谷交差点,35.665869,139.687749
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],上原一丁目,35.667776,139.686271
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],上原二丁目,35.667909,139.683526
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],古賀音楽博物館,35.66811,139.680103
京王バス,丘を越えてルート〔上原方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],望星高校,35.665058,139.686672
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷,35.667805,139.689649
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],富ヶ谷一丁目,35.665924,139.692236
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],神山(東京都),35.664834,139.693046
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],東急百貨店本店前,35.660783,139.696803
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],渋谷駅西口〔ハチ公バス〕,35.66004,139.700611
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],代々木上原駅〔京王バス〕,35.669256,139.679795
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],古賀音楽博物館,35.668221,139.681347
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原小学校,35.665664,139.679249
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],上原二丁目南,35.664057,139.679938
京王バス,丘を越えてルート〔渋谷方面〕[ハチ公バス],はつらつセンター富ヶ谷,35.664144,139.685095
